mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5806241512298584,0.0053738603215519,0.10099577903747559,0.0035859069026277493,6,100,"{'clf__max_depth': 6, 'clf__n_estimators': 100}",0.8321678321678322,0.8601398601398601,0.8309859154929577,0.8028169014084507,0.8309859154929577,0.8314192849404117,0.01813231217801091,10
1.053960132598877,0.005327988462099148,0.11923804283142089,0.009116299252760777,6,200,"{'clf__max_depth': 6, 'clf__n_estimators': 200}",0.8531468531468531,0.8531468531468531,0.8309859154929577,0.8098591549295775,0.852112676056338,0.8398502905545158,0.01721632140176643,2
1.5668171405792237,0.04603274701128955,0.1364889144897461,0.009128074779738945,6,300,"{'clf__max_depth': 6, 'clf__n_estimators': 300}",0.8391608391608392,0.8601398601398601,0.8169014084507042,0.8028169014084507,0.852112676056338,0.8342263370432385,0.021459202740789593,5
2.0187157154083253,0.06483574108295885,0.15144658088684082,0.013786468000508612,6,400,"{'clf__max_depth': 6, 'clf__n_estimators': 400}",0.8391608391608392,0.8601398601398601,0.823943661971831,0.8169014084507042,0.852112676056338,0.8384516891559144,0.016324213112425053,3
2.9228772640228273,0.2037316585491735,0.20230212211608886,0.03383357300290117,6,500,"{'clf__max_depth': 6, 'clf__n_estimators': 500}",0.8531468531468531,0.8601398601398601,0.823943661971831,0.8169014084507042,0.852112676056338,0.8412488919531173,0.017370796770712904,1
0.7414006233215332,0.06376975376724849,0.12488713264465331,0.03042334940873408,7,100,"{'clf__max_depth': 7, 'clf__n_estimators': 100}",0.8531468531468531,0.8601398601398601,0.8169014084507042,0.7887323943661971,0.8380281690140845,0.8313897370235399,0.0259752613381286,12
1.3446263790130615,0.07072118799689867,0.19931936264038086,0.06758570032256812,7,200,"{'clf__max_depth': 7, 'clf__n_estimators': 200}",0.8461538461538461,0.8461538461538461,0.8098591549295775,0.8098591549295775,0.8380281690140845,0.8300108342361863,0.016719160757891663,14
1.779249906539917,0.0868452997417009,0.1765669822692871,0.05390724192533883,7,300,"{'clf__max_depth': 7, 'clf__n_estimators': 300}",0.8461538461538461,0.8601398601398601,0.795774647887324,0.8169014084507042,0.8450704225352113,0.8328080370333891,0.02323789154854534,7
2.3327735900878905,0.06115584632475017,0.18374300003051758,0.032181032191800275,7,400,"{'clf__max_depth': 7, 'clf__n_estimators': 400}",0.8461538461538461,0.8601398601398601,0.795774647887324,0.8169014084507042,0.8450704225352113,0.8328080370333891,0.02323789154854534,7
2.6486931800842286,0.11311252446866334,0.15842819213867188,0.03696979610426659,7,500,"{'clf__max_depth': 7, 'clf__n_estimators': 500}",0.8461538461538461,0.8601398601398601,0.8028169014084507,0.8098591549295775,0.8450704225352113,0.8328080370333891,0.022367944382470577,7
